id;name;value;datetime
1151;Generación medida Hidráulica no UGH;755.33;2024-01-01 20:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.527;2024-01-01 20:00:00+01:00
10195;Generación medida total tipo producción;26759.357;2024-01-01 20:00:00+01:00
1153;Generación medida Nuclear;7126.412;2024-01-01 20:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1250.447;2024-01-01 20:00:00+01:00
1167;Generación medida Energía residual;0.873;2024-01-01 20:00:00+01:00
1154;Generación medida Hulla antracita;251.188;2024-01-01 20:00:00+01:00
1163;Generación medida Océano y geotérmica;0.09;2024-01-01 20:00:00+01:00
1169;Generación medida Biogás;74.494;2024-01-01 20:00:00+01:00
1150;Generación medida Hidráulica UGH;3641.668;2024-01-01 20:00:00+01:00
1162;Generación medida Solar térmica;50.301;2024-01-01 20:00:00+01:00
1169;Generación medida Biogás;73.976;2024-01-01 21:00:00+01:00
1161;Generación medida Solar fotovoltaica;1.057;2024-01-01 21:00:00+01:00
1153;Generación medida Nuclear;7126.168;2024-01-01 21:00:00+01:00
10195;Generación medida total tipo producción;26766.147;2024-01-01 21:00:00+01:00
1151;Generación medida Hidráulica no UGH;751.587;2024-01-01 21:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.491;2024-01-01 21:00:00+01:00
1163;Generación medida Océano y geotérmica;0.092;2024-01-01 21:00:00+01:00
1159;Generación medida Eólica terrestre;8770.321;2024-01-01 21:00:00+01:00
1154;Generación medida Hulla antracita;251.207;2024-01-01 21:00:00+01:00
1162;Generación medida Solar térmica;32.653;2024-01-01 21:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;48.642;2024-01-01 21:00:00+01:00
1168;Generación medida Biomasa;204.419;2024-01-01 21:00:00+01:00
1171;Generación medida Residuos varios;33.102;2024-01-01 21:00:00+01:00
1167;Generación medida Energía residual;0.898;2024-01-01 21:00:00+01:00
1150;Generación medida Hidráulica UGH;3811.304;2024-01-01 21:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1256.976;2024-01-01 21:00:00+01:00
1156;Generación medida Ciclo combinado;2007.863;2024-01-01 21:00:00+01:00
1170;Generación medida Residuos domésticos y similares;178.452;2024-01-01 21:00:00+01:00
1167;Generación medida Energía residual;0.701;2024-01-01 22:00:00+01:00
1153;Generación medida Nuclear;7126.407;2024-01-01 22:00:00+01:00
1151;Generación medida Hidráulica no UGH;701.597;2024-01-01 22:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.091;2024-01-01 22:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1257.03;2024-01-01 22:00:00+01:00
1162;Generación medida Solar térmica;28.729;2024-01-01 22:00:00+01:00
1156;Generación medida Ciclo combinado;1760.473;2024-01-01 22:00:00+01:00
1163;Generación medida Océano y geotérmica;0.087;2024-01-01 22:00:00+01:00
1150;Generación medida Hidráulica UGH;3219.789;2024-01-01 22:00:00+01:00
1159;Generación medida Eólica terrestre;8751.923;2024-01-01 22:00:00+01:00
1169;Generación medida Biogás;73.136;2024-01-01 22:00:00+01:00
1168;Generación medida Biomasa;191.11;2024-01-01 22:00:00+01:00
1171;Generación medida Residuos varios;32.86;2024-01-01 22:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.5;2024-01-01 22:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;49.483;2024-01-01 22:00:00+01:00
1154;Generación medida Hulla antracita;250.848;2024-01-01 22:00:00+01:00
1170;Generación medida Residuos domésticos y similares;177.433;2024-01-01 22:00:00+01:00
10195;Generación medida total tipo producción;25384.122;2024-01-01 22:00:00+01:00
1167;Generación medida Energía residual;0.751;2024-01-01 23:00:00+01:00
1162;Generación medida Solar térmica;28.872;2024-01-01 23:00:00+01:00
1151;Generación medida Hidráulica no UGH;664.608;2024-01-01 23:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;49.387;2024-01-01 23:00:00+01:00
1150;Generación medida Hidráulica UGH;1885.752;2024-01-01 23:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1251.76;2024-01-01 23:00:00+01:00
1170;Generación medida Residuos domésticos y similares;177.348;2024-01-01 23:00:00+01:00
1154;Generación medida Hulla antracita;251.048;2024-01-01 23:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.415;2024-01-01 23:00:00+01:00
1168;Generación medida Biomasa;177.181;2024-01-01 23:00:00+01:00
1153;Generación medida Nuclear;7127.569;2024-01-01 23:00:00+01:00
1163;Generación medida Océano y geotérmica;0.074;2024-01-01 23:00:00+01:00
1169;Generación medida Biogás;71.038;2024-01-01 23:00:00+01:00
1156;Generación medida Ciclo combinado;2061.624;2024-01-01 23:00:00+01:00
1159;Generación medida Eólica terrestre;9191.995;2024-01-01 23:00:00+01:00
1161;Generación medida Solar fotovoltaica;1.124;2024-01-01 23:00:00+01:00
10195;Generación medida total tipo producción;24491.081;2024-01-01 23:00:00+01:00
1171;Generación medida Residuos varios;35.712;2024-01-01 23:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.385;2024-01-02 00:00:00+01:00
1150;Generación medida Hidráulica UGH;1135.682;2024-01-02 00:00:00+01:00
1167;Generación medida Energía residual;0.769;2024-01-02 00:00:00+01:00
10195;Generación medida total tipo producción;23552.006;2024-01-02 00:00:00+01:00
1151;Generación medida Hidráulica no UGH;622.534;2024-01-02 00:00:00+01:00
1168;Generación medida Biomasa;183.701;2024-01-02 00:00:00+01:00
1171;Generación medida Residuos varios;33.338;2024-01-02 00:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.135;2024-01-02 00:00:00+01:00
1156;Generación medida Ciclo combinado;2181.876;2024-01-02 00:00:00+01:00
1154;Generación medida Hulla antracita;251.627;2024-01-02 00:00:00+01:00
1163;Generación medida Océano y geotérmica;0.071;2024-01-02 00:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1258.949;2024-01-02 00:00:00+01:00
1169;Generación medida Biogás;69.752;2024-01-02 00:00:00+01:00
1170;Generación medida Residuos domésticos y similares;178.594;2024-01-02 00:00:00+01:00
1153;Generación medida Nuclear;7128.828;2024-01-02 00:00:00+01:00
1159;Generación medida Eólica terrestre;9741.216;2024-01-02 00:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;28.883;2024-01-02 00:00:00+01:00
1162;Generación medida Solar térmica;29.152;2024-01-02 00:00:00+01:00
1162;Generación medida Solar térmica;21.526;2024-01-02 01:00:00+01:00
1163;Generación medida Océano y geotérmica;0.07;2024-01-02 01:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.136;2024-01-02 01:00:00+01:00
1171;Generación medida Residuos varios;34.949;2024-01-02 01:00:00+01:00
1151;Generación medida Hidráulica no UGH;632.733;2024-01-02 01:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;28.02;2024-01-02 01:00:00+01:00
1170;Generación medida Residuos domésticos y similares;180.71;2024-01-02 01:00:00+01:00
1167;Generación medida Energía residual;0.804;2024-01-02 01:00:00+01:00
1150;Generación medida Hidráulica UGH;916.485;2024-01-02 01:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.376;2024-01-02 01:00:00+01:00
1159;Generación medida Eólica terrestre;9881.175;2024-01-02 01:00:00+01:00
1169;Generación medida Biogás;68.391;2024-01-02 01:00:00+01:00
10195;Generación medida total tipo producción;23677.269;2024-01-02 01:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1234.845;2024-01-02 01:00:00+01:00
1154;Generación medida Hulla antracita;251.088;2024-01-02 01:00:00+01:00
1156;Generación medida Ciclo combinado;2412.127;2024-01-02 01:00:00+01:00
1168;Generación medida Biomasa;182.564;2024-01-02 01:00:00+01:00
1153;Generación medida Nuclear;7128.791;2024-01-02 01:00:00+01:00
1156;Generación medida Ciclo combinado;2624.836;2024-01-02 02:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.117;2024-01-02 02:00:00+01:00
1168;Generación medida Biomasa;193.31;2024-01-02 02:00:00+01:00
1154;Generación medida Hulla antracita;251.248;2024-01-02 02:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.298;2024-01-02 02:00:00+01:00
1150;Generación medida Hidráulica UGH;706.494;2024-01-02 02:00:00+01:00
1171;Generación medida Residuos varios;34.896;2024-01-02 02:00:00+01:00
1170;Generación medida Residuos domésticos y similares;180.119;2024-01-02 02:00:00+01:00
1153;Generación medida Nuclear;7125.665;2024-01-02 02:00:00+01:00
1169;Generación medida Biogás;68.879;2024-01-02 02:00:00+01:00
1163;Generación medida Océano y geotérmica;0.069;2024-01-02 02:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;27.842;2024-01-02 02:00:00+01:00
10195;Generación medida total tipo producción;23639.141;2024-01-02 02:00:00+01:00
1151;Generación medida Hidráulica no UGH;626.09;2024-01-02 02:00:00+01:00
1167;Generación medida Energía residual;0.975;2024-01-02 02:00:00+01:00
1159;Generación medida Eólica terrestre;9771.108;2024-01-02 02:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1220.448;2024-01-02 02:00:00+01:00
10195;Generación medida total tipo producción;23349.76;2024-01-02 03:00:00+01:00
1159;Generación medida Eólica terrestre;9838.362;2024-01-02 03:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1221.001;2024-01-02 03:00:00+01:00
1171;Generación medida Residuos varios;34.438;2024-01-02 03:00:00+01:00
1154;Generación medida Hulla antracita;251.247;2024-01-02 03:00:00+01:00
1169;Generación medida Biogás;68.172;2024-01-02 03:00:00+01:00
1156;Generación medida Ciclo combinado;2333.433;2024-01-02 03:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.346;2024-01-02 03:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;27.792;2024-01-02 03:00:00+01:00
1168;Generación medida Biomasa;199.298;2024-01-02 03:00:00+01:00
1163;Generación medida Océano y geotérmica;0.065;2024-01-02 03:00:00+01:00
1150;Generación medida Hidráulica UGH;653.982;2024-01-02 03:00:00+01:00
1167;Generación medida Energía residual;1.095;2024-01-02 03:00:00+01:00
1170;Generación medida Residuos domésticos y similares;180.449;2024-01-02 03:00:00+01:00
1151;Generación medida Hidráulica no UGH;596.155;2024-01-02 03:00:00+01:00
1153;Generación medida Nuclear;7124.88;2024-01-02 03:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.11;2024-01-02 03:00:00+01:00
1169;Generación medida Biogás;67.246;2024-01-02 04:00:00+01:00
1163;Generación medida Océano y geotérmica;0.066;2024-01-02 04:00:00+01:00
1153;Generación medida Nuclear;7124.377;2024-01-02 04:00:00+01:00
1170;Generación medida Residuos domésticos y similares;178.363;2024-01-02 04:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.324;2024-01-02 04:00:00+01:00
1168;Generación medida Biomasa;202.811;2024-01-02 04:00:00+01:00
1171;Generación medida Residuos varios;35.586;2024-01-02 04:00:00+01:00
1154;Generación medida Hulla antracita;251.132;2024-01-02 04:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.108;2024-01-02 04:00:00+01:00
1150;Generación medida Hidráulica UGH;702.963;2024-01-02 04:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1239.832;2024-01-02 04:00:00+01:00
1159;Generación medida Eólica terrestre;9285.174;2024-01-02 04:00:00+01:00
1151;Generación medida Hidráulica no UGH;616.041;2024-01-02 04:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;27.205;2024-01-02 04:00:00+01:00
10195;Generación medida total tipo producción;22988.306;2024-01-02 04:00:00+01:00
1156;Generación medida Ciclo combinado;2438.343;2024-01-02 04:00:00+01:00
1167;Generación medida Energía residual;0.706;2024-01-02 04:00:00+01:00
1167;Generación medida Energía residual;0.483;2024-01-02 05:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;27.663;2024-01-02 05:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1270.799;2024-01-02 05:00:00+01:00
1163;Generación medida Océano y geotérmica;0.054;2024-01-02 05:00:00+01:00
1154;Generación medida Hulla antracita;262.647;2024-01-02 05:00:00+01:00
1153;Generación medida Nuclear;7122.847;2024-01-02 05:00:00+01:00
1151;Generación medida Hidráulica no UGH;616.784;2024-01-02 05:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.148;2024-01-02 05:00:00+01:00
1171;Generación medida Residuos varios;34.113;2024-01-02 05:00:00+01:00
1150;Generación medida Hidráulica UGH;679.291;2024-01-02 05:00:00+01:00
10195;Generación medida total tipo producción;23397.592;2024-01-02 05:00:00+01:00
1168;Generación medida Biomasa;202.429;2024-01-02 05:00:00+01:00
1170;Generación medida Residuos domésticos y similares;177.429;2024-01-02 05:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.37;2024-01-02 05:00:00+01:00
1156;Generación medida Ciclo combinado;2597.361;2024-01-02 05:00:00+01:00
1159;Generación medida Eólica terrestre;9540.627;2024-01-02 05:00:00+01:00
1169;Generación medida Biogás;66.625;2024-01-02 05:00:00+01:00
1159;Generación medida Eólica terrestre;10462.598;2024-01-02 06:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1342.353;2024-01-02 06:00:00+01:00
1170;Generación medida Residuos domésticos y similares;176.617;2024-01-02 06:00:00+01:00
1153;Generación medida Nuclear;7126.208;2024-01-02 06:00:00+01:00
1163;Generación medida Océano y geotérmica;0.053;2024-01-02 06:00:00+01:00
1167;Generación medida Energía residual;0.419;2024-01-02 06:00:00+01:00
1151;Generación medida Hidráulica no UGH;620.9;2024-01-02 06:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;30.57;2024-01-02 06:00:00+01:00
1161;Generación medida Solar fotovoltaica;0.342;2024-01-02 06:00:00+01:00
1150;Generación medida Hidráulica UGH;930.107;2024-01-02 06:00:00+01:00
1156;Generación medida Ciclo combinado;2676.274;2024-01-02 06:00:00+01:00
1168;Generación medida Biomasa;209.057;2024-01-02 06:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.455;2024-01-02 06:00:00+01:00
1169;Generación medida Biogás;65.843;2024-01-02 06:00:00+01:00
10195;Generación medida total tipo producción;24633.599;2024-01-02 06:00:00+01:00
1154;Generación medida Hulla antracita;272.731;2024-01-02 06:00:00+01:00
1171;Generación medida Residuos varios;35.278;2024-01-02 06:00:00+01:00
1150;Generación medida Hidráulica UGH;1583.098;2024-01-02 07:00:00+01:00
1163;Generación medida Océano y geotérmica;0.058;2024-01-02 07:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1442.397;2024-01-02 07:00:00+01:00
1156;Generación medida Ciclo combinado;2664.203;2024-01-02 07:00:00+01:00
10195;Generación medida total tipo producción;26516.141;2024-01-02 07:00:00+01:00
1170;Generación medida Residuos domésticos y similares;177.111;2024-01-02 07:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.588;2024-01-02 07:00:00+01:00
1161;Generación medida Solar fotovoltaica;1.096;2024-01-02 07:00:00+01:00
1159;Generación medida Eólica terrestre;11088.608;2024-01-02 07:00:00+01:00
1168;Generación medida Biomasa;208.12;2024-01-02 07:00:00+01:00
1167;Generación medida Energía residual;0.227;2024-01-02 07:00:00+01:00
1169;Generación medida Biogás;63.874;2024-01-02 07:00:00+01:00
1171;Generación medida Residuos varios;36.76;2024-01-02 07:00:00+01:00
1154;Generación medida Hulla antracita;272.771;2024-01-02 07:00:00+01:00
1153;Generación medida Nuclear;7122.601;2024-01-02 07:00:00+01:00
1151;Generación medida Hidráulica no UGH;665.522;2024-01-02 07:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;51.027;2024-01-02 07:00:00+01:00
1169;Generación medida Biogás;64.032;2024-01-02 08:00:00+01:00
1170;Generación medida Residuos domésticos y similares;174.937;2024-01-02 08:00:00+01:00
1168;Generación medida Biomasa;207.845;2024-01-02 08:00:00+01:00
1162;Generación medida Solar térmica;0.001;2024-01-02 08:00:00+01:00
1154;Generación medida Hulla antracita;272.794;2024-01-02 08:00:00+01:00
1165;Generación medida Derivados del petróleo ó carbón;52.918;2024-01-02 08:00:00+01:00
1159;Generación medida Eólica terrestre;11540.051;2024-01-02 08:00:00+01:00
10195;Generación medida total tipo producción;27008.707;2024-01-02 08:00:00+01:00
1161;Generación medida Solar fotovoltaica;110.572;2024-01-02 08:00:00+01:00
1153;Generación medida Nuclear;7120.722;2024-01-02 08:00:00+01:00
1164;Generación medida Gas Natural Cogeneración;1538.496;2024-01-02 08:00:00+01:00
1151;Generación medida Hidráulica no UGH;631.765;2024-01-02 08:00:00+01:00
1156;Generación medida Ciclo combinado;1947.646;2024-01-02 08:00:00+01:00
1163;Generación medida Océano y geotérmica;0.067;2024-01-02 08:00:00+01:00
1171;Generación medida Residuos varios;37.69;2024-01-02 08:00:00+01:00
1155;Generación medida Hulla sub-bituminosa;-3.597;2024-01-02 08:00:00+01:00
1150;Generación medida Hidráulica UGH;2407.63;2024-01-02 08:00:00+01:00
1167;Generación medida Energía residual;0.546;2024-01-02 08:00:00+01:00
1171;Generación medida Residuos varios;37.275;2024-01-02 09:00:00+01:00
1154;Generación medida Hulla antracita;285.588;2024-01-02 09:00:00+01:00
10195;Generación medida total tipo producción;29508.542;2024-01-02 09:00:00+01:00
1169;Generación medida Biogás;66.308;2024-01-02 09:00:00+01:00
1150;Generación medida Hidráulica UGH;2885.268;2024-01-02 09:00:00+01:00
1167;Generación medida Energía residual;0.41;2024-01-02 09:00:00+01:00
